area_code,date,measurement,value,variable,official_name
S08000016,2020-05-02,Count,283,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000016,2020-05-01,Count,281,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000016,2020-05-03,Count,284,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000015,2020-05-03,Count,799,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-02,Count,793,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-05,Count,825,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-04,Count,818,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-29,Count,745,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-28,Count,738,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-01,Count,778,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-30,Count,762,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-11,Count,912,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-10,Count,904,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-13,Count,946,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-12,Count,925,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-07,Count,853,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-06,Count,846,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-09,Count,895,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-08,Count,885,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-18,Count,560,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-17,Count,536,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-20,Count,604,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-19,Count,586,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-14,Count,416,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-13,Count,390,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-16,Count,503,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-15,Count,457,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-25,Count,692,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-24,Count,678,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-27,Count,721,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-26,Count,705,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-22,Count,640,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-21,Count,623,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-04-23,Count,653,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000016,2020-03-14,Count,5,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000016,2020-03-20,Count,9,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000016,2020-03-19,Count,8,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000016,2020-03-22,Count,11,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000016,2020-03-21,Count,10,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000016,2020-03-16,Count,7,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000016,2020-03-15,Count,7,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000016,2020-03-18,Count,7,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000016,2020-03-17,Count,7,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000015,2020-05-19,Count,981,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-18,Count,976,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-21,Count,995,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-20,Count,987,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-15,Count,964,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-14,Count,952,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-17,Count,974,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-16,Count,966,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-26,Count,1023,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-25,Count,1019,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-28,Count,1035,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-27,Count,1029,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-23,Count,1015,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-22,Count,1001,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000015,2020-05-24,Count,1019,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
S08000017,2020-05-23,Count,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-22,Count,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-25,Count,260,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-24,Count,258,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-19,Count,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-18,Count,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-21,Count,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-20,Count,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-27,Count,260,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-26,Count,260,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-28,Count,260,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-08,Count,255,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-07,Count,254,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-10,Count,255,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-09,Count,255,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-04,Count,250,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-03,Count,250,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-06,Count,254,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-05,Count,254,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-15,Count,255,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-14,Count,255,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-17,Count,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-16,Count,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-12,Count,255,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-11,Count,255,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-13,Count,254,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000029,2020-04-01,Count,96,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-31,Count,76,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-04-03,Count,147,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-04-02,Count,119,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-28,Count,51,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-27,Count,41,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-30,Count,70,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-29,Count,58,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-04-09,Count,288,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-04-08,Count,255,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-04-11,Count,356,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-04-10,Count,333,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-04-05,Count,200,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-04-04,Count,173,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-04-07,Count,239,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-04-06,Count,227,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-17,Count,7,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-16,Count,7,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-19,Count,9,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-18,Count,8,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-15,Count,7,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-14,Count,6,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-24,Count,25,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-23,Count,19,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-26,Count,40,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-25,Count,29,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-21,Count,13,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-20,Count,12,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000029,2020-03-22,Count,16,Testing - Cumulative people tested for COVID-19 - Positive,Fife
S08000017,2020-03-22,Count,16,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-03-21,Count,13,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-03-24,Count,26,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-03-23,Count,18,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-03-20,Count,10,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-03-19,Count,6,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-03-30,Count,74,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-03-29,Count,63,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-04-01,Count,100,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-03-31,Count,92,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-03-26,Count,39,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-03-25,Count,31,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-03-28,Count,60,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-03-27,Count,47,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000016,2020-05-28,Count,323,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000016,2020-05-25,Count,322,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000016,2020-05-24,Count,322,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000016,2020-05-27,Count,323,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000016,2020-05-26,Count,323,Testing - Cumulative people tested for COVID-19 - Positive,Borders
S08000017,2020-04-22,Count,235,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-04-21,Count,231,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-04-24,Count,235,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-04-23,Count,235,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-04-18,Count,222,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-04-17,Count,209,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-04-20,Count,231,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-04-19,Count,229,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-04-30,Count,246,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-04-29,Count,244,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-02,Count,250,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
S08000017,2020-05-01,Count,249,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
