"Data for weekly deaths (occurrences)1, by local authority, location and cause, 2020",,,,,,,,,
,,,,,,,,,
Week of occurrence,Council,Location of death,Cause of Death,deaths,,,,,
16,Glasgow City,Hospital,Non-COVID-19,29,,,,,
16,Highland,Care Home,COVID-19,1,,,,,
16,Highland,Hospital,COVID-19,7,,,,,
16,Highland,Care Home,Non-COVID-19,13,,,,,
16,Highland,Home / Non-institution,Non-COVID-19,19,,,,,
16,Highland,Hospital,Non-COVID-19,20,,,,,
16,Inverclyde,Care Home,COVID-19,7,,,,,
16,Inverclyde,Home / Non-institution,COVID-19,2,,,,,
16,Inverclyde,Hospital,COVID-19,13,,,,,
16,Inverclyde,Care Home,Non-COVID-19,13,,,,,
16,Inverclyde,Home / Non-institution,Non-COVID-19,12,,,,,
16,Inverclyde,Hospital,Non-COVID-19,7,,,,,
16,Midlothian,Care Home,COVID-19,10,,,,,
16,Midlothian,Home / Non-institution,COVID-19,2,,,,,
16,Midlothian,Hospital,COVID-19,3,,,,,
16,Midlothian,Care Home,Non-COVID-19,9,,,,,
16,Midlothian,Home / Non-institution,Non-COVID-19,2,,,,,
16,Midlothian,Hospital,Non-COVID-19,4,,,,,
16,Moray,Home / Non-institution,COVID-19,1,,,,,
16,Moray,Care Home,Non-COVID-19,2,,,,,
16,Moray,Home / Non-institution,Non-COVID-19,11,,,,,
16,Moray,Hospital,Non-COVID-19,12,,,,,
16,Na h-Eileanan Siar,Care Home,Non-COVID-19,2,,,,,
16,Na h-Eileanan Siar,Home / Non-institution,Non-COVID-19,5,,,,,
16,Na h-Eileanan Siar,Hospital,Non-COVID-19,2,,,,,
16,North Ayrshire,Care Home,COVID-19,8,,,,,
16,North Ayrshire,Home / Non-institution,COVID-19,4,,,,,
16,North Ayrshire,Hospital,COVID-19,3,,,,,
16,North Ayrshire,Care Home,Non-COVID-19,10,,,,,
16,North Ayrshire,Home / Non-institution,Non-COVID-19,10,,,,,
16,North Ayrshire,Hospital,Non-COVID-19,13,,,,,
16,North Lanarkshire,Care Home,COVID-19,7,,,,,
16,North Lanarkshire,Home / Non-institution,COVID-19,2,,,,,
16,North Lanarkshire,Hospital,COVID-19,29,,,,,
16,North Lanarkshire,Care Home,Non-COVID-19,18,,,,,
16,North Lanarkshire,Home / Non-institution,Non-COVID-19,46,,,,,
16,North Lanarkshire,Hospital,Non-COVID-19,29,,,,,
16,Orkney Islands,Home / Non-institution,Non-COVID-19,4,,,,,
16,Orkney Islands,Hospital,Non-COVID-19,1,,,,,
16,Perth and Kinross,Care Home,COVID-19,6,,,,,
16,Perth and Kinross,Hospital,COVID-19,8,,,,,
16,Perth and Kinross,Care Home,Non-COVID-19,12,,,,,
16,Perth and Kinross,Home / Non-institution,Non-COVID-19,9,,,,,
16,Perth and Kinross,Hospital,Non-COVID-19,16,,,,,
16,Perth and Kinross,Other institution,Non-COVID-19,1,,,,,
16,Renfrewshire,Care Home,COVID-19,29,,,,,
16,Renfrewshire,Hospital,COVID-19,10,,,,,
16,Renfrewshire,Care Home,Non-COVID-19,14,,,,,
16,Renfrewshire,Home / Non-institution,Non-COVID-19,19,,,,,
16,Renfrewshire,Hospital,Non-COVID-19,14,,,,,
16,Renfrewshire,Other institution,Non-COVID-19,1,,,,,
16,Scottish Borders,Hospital,COVID-19,2,,,,,
16,Scottish Borders,Care Home,Non-COVID-19,4,,,,,
16,Scottish Borders,Home / Non-institution,Non-COVID-19,8,,,,,
16,Scottish Borders,Hospital,Non-COVID-19,12,,,,,
16,Shetland Islands,Care Home,Non-COVID-19,1,,,,,
16,South Ayrshire,Care Home,COVID-19,14,,,,,
16,South Ayrshire,Home / Non-institution,COVID-19,1,,,,,
16,South Ayrshire,Hospital,COVID-19,8,,,,,
16,South Ayrshire,Care Home,Non-COVID-19,4,,,,,
16,South Ayrshire,Home / Non-institution,Non-COVID-19,8,,,,,
16,South Ayrshire,Hospital,Non-COVID-19,8,,,,,
16,South Lanarkshire,Care Home,COVID-19,27,,,,,
16,South Lanarkshire,Home / Non-institution,COVID-19,8,,,,,
16,South Lanarkshire,Hospital,COVID-19,16,,,,,
16,South Lanarkshire,Care Home,Non-COVID-19,24,,,,,
16,South Lanarkshire,Home / Non-institution,Non-COVID-19,32,,,,,
16,South Lanarkshire,Hospital,Non-COVID-19,15,,,,,
16,Stirling,Care Home,COVID-19,4,,,,,
16,Stirling,Hospital,COVID-19,5,,,,,
16,Stirling,Care Home,Non-COVID-19,4,,,,,
16,Stirling,Home / Non-institution,Non-COVID-19,6,,,,,
16,Stirling,Hospital,Non-COVID-19,6,,,,,
16,West Dunbartonshire,Care Home,COVID-19,10,,,,,
16,West Dunbartonshire,Home / Non-institution,COVID-19,1,,,,,
16,West Dunbartonshire,Hospital,COVID-19,6,,,,,
16,West Dunbartonshire,Care Home,Non-COVID-19,7,,,,,
16,West Dunbartonshire,Home / Non-institution,Non-COVID-19,11,,,,,
16,West Dunbartonshire,Hospital,Non-COVID-19,3,,,,,
16,West Lothian,Care Home,COVID-19,5,,,,,
16,West Lothian,Home / Non-institution,COVID-19,2,,,,,
16,West Lothian,Hospital,COVID-19,6,,,,,
16,West Lothian,Care Home,Non-COVID-19,9,,,,,
16,West Lothian,Home / Non-institution,Non-COVID-19,13,,,,,
16,West Lothian,Hospital,Non-COVID-19,14,,,,,
17,Aberdeen City,Care Home,COVID-19,9,,,,,
17,Aberdeen City,Hospital,COVID-19,10,,,,,
17,Aberdeen City,Care Home,Non-COVID-19,6,,,,,
17,Aberdeen City,Home / Non-institution,Non-COVID-19,14,,,,,
17,Aberdeen City,Hospital,Non-COVID-19,7,,,,,
17,Aberdeenshire,Care Home,COVID-19,13,,,,,
17,Aberdeenshire,Home / Non-institution,COVID-19,2,,,,,
17,Aberdeenshire,Hospital,COVID-19,4,,,,,
17,Aberdeenshire,Care Home,Non-COVID-19,23,,,,,
17,Aberdeenshire,Home / Non-institution,Non-COVID-19,28,,,,,
17,Aberdeenshire,Hospital,Non-COVID-19,14,,,,,
17,Angus,Care Home,COVID-19,9,,,,,
17,Angus,Hospital,COVID-19,4,,,,,
17,Angus,Care Home,Non-COVID-19,6,,,,,
17,Angus,Home / Non-institution,Non-COVID-19,9,,,,,
17,Angus,Hospital,Non-COVID-19,10,,,,,
17,Argyll and Bute,Care Home,COVID-19,6,,,,,
17,Argyll and Bute,Home / Non-institution,COVID-19,1,,,,,
17,Argyll and Bute,Hospital,COVID-19,2,,,,,
17,Argyll and Bute,Care Home,Non-COVID-19,1,,,,,
17,Argyll and Bute,Home / Non-institution,Non-COVID-19,11,,,,,
17,Argyll and Bute,Hospital,Non-COVID-19,5,,,,,
17,City of Edinburgh,Care Home,COVID-19,43,,,,,
17,City of Edinburgh,Home / Non-institution,COVID-19,1,,,,,
17,City of Edinburgh,Hospital,COVID-19,30,,,,,
17,City of Edinburgh,Care Home,Non-COVID-19,32,,,,,
17,City of Edinburgh,Home / Non-institution,Non-COVID-19,38,,,,,
17,City of Edinburgh,Hospital,Non-COVID-19,21,,,,,
17,Clackmannanshire,Care Home,COVID-19,6,,,,,
17,Clackmannanshire,Care Home,Non-COVID-19,2,,,,,
17,Clackmannanshire,Home / Non-institution,Non-COVID-19,3,,,,,
17,Clackmannanshire,Hospital,Non-COVID-19,4,,,,,
17,Dumfries and Galloway,Care Home,COVID-19,1,,,,,
17,Dumfries and Galloway,Hospital,COVID-19,4,,,,,
17,Dumfries and Galloway,Care Home,Non-COVID-19,12,,,,,
17,Dumfries and Galloway,Home / Non-institution,Non-COVID-19,16,,,,,
17,Dumfries and Galloway,Hospital,Non-COVID-19,14,,,,,
17,Dundee City,Care Home,COVID-19,19,,,,,
17,Dundee City,Home / Non-institution,COVID-19,2,,,,,
17,Dundee City,Hospital,COVID-19,9,,,,,
17,Dundee City,Care Home,Non-COVID-19,8,,,,,
17,Dundee City,Home / Non-institution,Non-COVID-19,12,,,,,
17,Dundee City,Hospital,Non-COVID-19,9,,,,,
17,East Ayrshire,Care Home,COVID-19,11,,,,,
17,East Ayrshire,Hospital,COVID-19,6,,,,,
17,East Ayrshire,Care Home,Non-COVID-19,6,,,,,
17,East Ayrshire,Home / Non-institution,Non-COVID-19,9,,,,,
17,East Ayrshire,Hospital,Non-COVID-19,9,,,,,
17,East Dunbartonshire,Care Home,COVID-19,17,,,,,
17,East Dunbartonshire,Hospital,COVID-19,4,,,,,
17,East Dunbartonshire,Care Home,Non-COVID-19,10,,,,,
17,East Dunbartonshire,Home / Non-institution,Non-COVID-19,14,,,,,
17,East Dunbartonshire,Hospital,Non-COVID-19,5,,,,,
17,East Lothian,Care Home,COVID-19,8,,,,,
17,East Lothian,Home / Non-institution,COVID-19,1,,,,,
17,East Lothian,Hospital,COVID-19,6,,,,,
17,East Lothian,Care Home,Non-COVID-19,7,,,,,
17,East Lothian,Home / Non-institution,Non-COVID-19,6,,,,,
17,East Lothian,Hospital,Non-COVID-19,8,,,,,
17,East Renfrewshire,Care Home,COVID-19,3,,,,,
17,East Renfrewshire,Hospital,COVID-19,5,,,,,
17,East Renfrewshire,Care Home,Non-COVID-19,7,,,,,
17,East Renfrewshire,Home / Non-institution,Non-COVID-19,8,,,,,
17,East Renfrewshire,Hospital,Non-COVID-19,7,,,,,
17,East Renfrewshire,Other institution,Non-COVID-19,1,,,,,
17,Falkirk,Care Home,COVID-19,15,,,,,
17,Falkirk,Home / Non-institution,COVID-19,1,,,,,
17,Falkirk,Hospital,COVID-19,6,,,,,
17,Falkirk,Care Home,Non-COVID-19,10,,,,,
17,Falkirk,Home / Non-institution,Non-COVID-19,19,,,,,
17,Falkirk,Hospital,Non-COVID-19,12,,,,,
17,Fife,Care Home,COVID-19,11,,,,,
17,Fife,Home / Non-institution,COVID-19,2,,,,,
17,Fife,Hospital,COVID-19,10,,,,,
17,Fife,Care Home,Non-COVID-19,23,,,,,
17,Fife,Home / Non-institution,Non-COVID-19,38,,,,,
17,Fife,Hospital,Non-COVID-19,23,,,,,
17,Glasgow City,Care Home,COVID-19,48,,,,,
17,Glasgow City,Home / Non-institution,COVID-19,2,,,,,
17,Glasgow City,Hospital,COVID-19,52,,,,,
17,Glasgow City,Care Home,Non-COVID-19,32,,,,,
17,Glasgow City,Home / Non-institution,Non-COVID-19,34,,,,,
17,Glasgow City,Hospital,Non-COVID-19,36,,,,,
17,Highland,Care Home,COVID-19,1,,,,,
17,Highland,Home / Non-institution,COVID-19,2,,,,,
17,Highland,Hospital,COVID-19,3,,,,,
17,Highland,Care Home,Non-COVID-19,22,,,,,
17,Highland,Home / Non-institution,Non-COVID-19,16,,,,,
17,Highland,Hospital,Non-COVID-19,16,,,,,
17,Inverclyde,Care Home,COVID-19,9,,,,,
17,Inverclyde,Home / Non-institution,COVID-19,1,,,,,
17,Inverclyde,Hospital,COVID-19,3,,,,,
17,Inverclyde,Care Home,Non-COVID-19,11,,,,,
17,Inverclyde,Home / Non-institution,Non-COVID-19,9,,,,,
17,Inverclyde,Hospital,Non-COVID-19,8,,,,,
17,Midlothian,Care Home,COVID-19,11,,,,,
17,Midlothian,Hospital,COVID-19,4,,,,,
17,Midlothian,Care Home,Non-COVID-19,4,,,,,
17,Midlothian,Home / Non-institution,Non-COVID-19,8,,,,,
17,Midlothian,Hospital,Non-COVID-19,7,,,,,
17,Moray,Care Home,COVID-19,2,,,,,
17,Moray,Hospital,COVID-19,1,,,,,
17,Moray,Care Home,Non-COVID-19,4,,,,,
17,Moray,Home / Non-institution,Non-COVID-19,7,,,,,
17,Moray,Hospital,Non-COVID-19,3,,,,,
17,Na h-Eileanan Siar,Care Home,Non-COVID-19,2,,,,,
17,Na h-Eileanan Siar,Home / Non-institution,Non-COVID-19,2,,,,,
17,Na h-Eileanan Siar,Hospital,Non-COVID-19,2,,,,,
17,North Ayrshire,Care Home,COVID-19,5,,,,,
17,North Ayrshire,Hospital,COVID-19,2,,,,,
17,North Ayrshire,Care Home,Non-COVID-19,12,,,,,
17,North Ayrshire,Home / Non-institution,Non-COVID-19,18,,,,,
17,North Ayrshire,Hospital,Non-COVID-19,18,,,,,
17,North Lanarkshire,Care Home,COVID-19,19,,,,,
17,North Lanarkshire,Home / Non-institution,COVID-19,1,,,,,
17,North Lanarkshire,Hospital,COVID-19,16,,,,,
17,North Lanarkshire,Care Home,Non-COVID-19,20,,,,,
17,North Lanarkshire,Home / Non-institution,Non-COVID-19,27,,,,,
17,North Lanarkshire,Hospital,Non-COVID-19,19,,,,,
17,Orkney Islands,Care Home,Non-COVID-19,1,,,,,
17,Orkney Islands,Home / Non-institution,Non-COVID-19,2,,,,,
17,Orkney Islands,Hospital,Non-COVID-19,2,,,,,
17,Perth and Kinross,Care Home,COVID-19,2,,,,,
17,Perth and Kinross,Hospital,COVID-19,8,,,,,
17,Perth and Kinross,Care Home,Non-COVID-19,8,,,,,
17,Perth and Kinross,Home / Non-institution,Non-COVID-19,11,,,,,
17,Perth and Kinross,Hospital,Non-COVID-19,14,,,,,
17,Perth and Kinross,Other institution,Non-COVID-19,2,,,,,
17,Renfrewshire,Care Home,COVID-19,21,,,,,
17,Renfrewshire,Home / Non-institution,COVID-19,2,,,,,
17,Renfrewshire,Hospital,COVID-19,14,,,,,
17,Renfrewshire,Care Home,Non-COVID-19,23,,,,,
17,Renfrewshire,Home / Non-institution,Non-COVID-19,20,,,,,
17,Renfrewshire,Hospital,Non-COVID-19,11,,,,,
17,Scottish Borders,Care Home,COVID-19,1,,,,,
17,Scottish Borders,Home / Non-institution,COVID-19,1,,,,,
17,Scottish Borders,Hospital,COVID-19,2,,,,,
17,Scottish Borders,Care Home,Non-COVID-19,1,,,,,
17,Scottish Borders,Home / Non-institution,Non-COVID-19,9,,,,,
17,Scottish Borders,Hospital,Non-COVID-19,11,,,,,
17,Shetland Islands,Care Home,Non-COVID-19,2,,,,,
17,Shetland Islands,Home / Non-institution,Non-COVID-19,2,,,,,
17,Shetland Islands,Hospital,Non-COVID-19,1,,,,,
17,South Ayrshire,Care Home,COVID-19,4,,,,,
17,South Ayrshire,Home / Non-institution,COVID-19,2,,,,,
17,South Ayrshire,Hospital,COVID-19,9,,,,,
17,South Ayrshire,Care Home,Non-COVID-19,3,,,,,
17,South Ayrshire,Home / Non-institution,Non-COVID-19,15,,,,,
17,South Ayrshire,Hospital,Non-COVID-19,9,,,,,
17,South Lanarkshire,Care Home,COVID-19,25,,,,,
17,South Lanarkshire,Home / Non-institution,COVID-19,3,,,,,
17,South Lanarkshire,Hospital,COVID-19,14,,,,,
17,South Lanarkshire,Care Home,Non-COVID-19,22,,,,,
17,South Lanarkshire,Home / Non-institution,Non-COVID-19,27,,,,,
17,South Lanarkshire,Hospital,Non-COVID-19,22,,,,,
17,Stirling,Care Home,COVID-19,3,,,,,
17,Stirling,Home / Non-institution,COVID-19,2,,,,,
17,Stirling,Hospital,COVID-19,2,,,,,
17,Stirling,Care Home,Non-COVID-19,5,,,,,
17,Stirling,Home / Non-institution,Non-COVID-19,8,,,,,
17,Stirling,Hospital,Non-COVID-19,7,,,,,
17,West Dunbartonshire,Care Home,COVID-19,5,,,,,
17,West Dunbartonshire,Hospital,COVID-19,6,,,,,
17,West Dunbartonshire,Care Home,Non-COVID-19,7,,,,,
17,West Dunbartonshire,Home / Non-institution,Non-COVID-19,7,,,,,
17,West Dunbartonshire,Hospital,Non-COVID-19,5,,,,,
17,West Lothian,Care Home,COVID-19,3,,,,,
17,West Lothian,Hospital,COVID-19,2,,,,,
17,West Lothian,Care Home,Non-COVID-19,8,,,,,
17,West Lothian,Home / Non-institution,Non-COVID-19,20,,,,,
17,West Lothian,Hospital,Non-COVID-19,14,,,,,
18,Aberdeen City,Care Home,COVID-19,7,,,,,
18,Aberdeen City,Hospital,COVID-19,4,,,,,
18,Aberdeen City,Care Home,Non-COVID-19,7,,,,,
18,Aberdeen City,Home / Non-institution,Non-COVID-19,12,,,,,
18,Aberdeen City,Hospital,Non-COVID-19,21,,,,,
18,Aberdeenshire,Care Home,COVID-19,6,,,,,
18,Aberdeenshire,Home / Non-institution,COVID-19,1,,,,,
18,Aberdeenshire,Hospital,COVID-19,3,,,,,
18,Aberdeenshire,Care Home,Non-COVID-19,9,,,,,
18,Aberdeenshire,Home / Non-institution,Non-COVID-19,32,,,,,
18,Aberdeenshire,Hospital,Non-COVID-19,14,,,,,
18,Aberdeenshire,Other institution,Non-COVID-19,1,,,,,
18,Angus,Care Home,COVID-19,5,,,,,
18,Angus,Home / Non-institution,COVID-19,1,,,,,
18,Angus,Hospital,COVID-19,2,,,,,
18,Angus,Care Home,Non-COVID-19,8,,,,,
18,Angus,Home / Non-institution,Non-COVID-19,9,,,,,
18,Angus,Hospital,Non-COVID-19,7,,,,,
18,Argyll and Bute,Care Home,COVID-19,6,,,,,
18,Argyll and Bute,Home / Non-institution,COVID-19,1,,,,,
18,Argyll and Bute,Hospital,COVID-19,4,,,,,
18,Argyll and Bute,Care Home,Non-COVID-19,3,,,,,
18,Argyll and Bute,Home / Non-institution,Non-COVID-19,12,,,,,
18,Argyll and Bute,Hospital,Non-COVID-19,6,,,,,
18,City of Edinburgh,Care Home,COVID-19,36,,,,,
18,City of Edinburgh,Home / Non-institution,COVID-19,1,,,,,
18,City of Edinburgh,Hospital,COVID-19,11,,,,,
18,City of Edinburgh,Care Home,Non-COVID-19,28,,,,,
18,City of Edinburgh,Home / Non-institution,Non-COVID-19,34,,,,,
18,City of Edinburgh,Hospital,Non-COVID-19,28,,,,,
18,Clackmannanshire,Care Home,COVID-19,7,,,,,
18,Clackmannanshire,Hospital,COVID-19,1,,,,,
18,Clackmannanshire,Care Home,Non-COVID-19,4,,,,,
18,Clackmannanshire,Home / Non-institution,Non-COVID-19,6,,,,,
18,Clackmannanshire,Hospital,Non-COVID-19,3,,,,,
18,Dumfries and Galloway,Care Home,COVID-19,1,,,,,
18,Dumfries and Galloway,Hospital,COVID-19,6,,,,,
18,Dumfries and Galloway,Care Home,Non-COVID-19,6,,,,,
18,Dumfries and Galloway,Home / Non-institution,Non-COVID-19,20,,,,,
18,Dumfries and Galloway,Hospital,Non-COVID-19,8,,,,,
18,Dundee City,Care Home,COVID-19,7,,,,,
18,Dundee City,Home / Non-institution,COVID-19,3,,,,,
18,Dundee City,Hospital,COVID-19,7,,,,,
18,Dundee City,Care Home,Non-COVID-19,5,,,,,
18,Dundee City,Home / Non-institution,Non-COVID-19,13,,,,,
18,Dundee City,Hospital,Non-COVID-19,14,,,,,
18,East Ayrshire,Care Home,COVID-19,3,,,,,
18,East Ayrshire,Hospital,COVID-19,4,,,,,
18,East Ayrshire,Care Home,Non-COVID-19,6,,,,,
18,East Ayrshire,Home / Non-institution,Non-COVID-19,9,,,,,
18,East Ayrshire,Hospital,Non-COVID-19,11,,,,,
18,East Ayrshire,Other institution,Non-COVID-19,1,,,,,
18,East Dunbartonshire,Care Home,COVID-19,17,,,,,
18,East Dunbartonshire,Hospital,COVID-19,4,,,,,
18,East Dunbartonshire,Care Home,Non-COVID-19,5,,,,,
18,East Dunbartonshire,Home / Non-institution,Non-COVID-19,7,,,,,
18,East Dunbartonshire,Hospital,Non-COVID-19,2,,,,,
18,East Lothian,Care Home,COVID-19,6,,,,,
18,East Lothian,Care Home,Non-COVID-19,7,,,,,
18,East Lothian,Home / Non-institution,Non-COVID-19,6,,,,,
18,East Lothian,Hospital,Non-COVID-19,6,,,,,
18,East Renfrewshire,Care Home,COVID-19,11,,,,,
18,East Renfrewshire,Home / Non-institution,COVID-19,1,,,,,
18,East Renfrewshire,Hospital,COVID-19,3,,,,,
18,East Renfrewshire,Care Home,Non-COVID-19,7,,,,,
18,East Renfrewshire,Home / Non-institution,Non-COVID-19,4,,,,,
18,East Renfrewshire,Hospital,Non-COVID-19,4,,,,,
18,Falkirk,Care Home,COVID-19,12,,,,,
18,Falkirk,Hospital,COVID-19,1,,,,,
18,Falkirk,Care Home,Non-COVID-19,12,,,,,
18,Falkirk,Home / Non-institution,Non-COVID-19,10,,,,,
18,Falkirk,Hospital,Non-COVID-19,19,,,,,
18,Fife,Care Home,COVID-19,14,,,,,
18,Fife,Home / Non-institution,COVID-19,1,,,,,
18,Fife,Hospital,COVID-19,10,,,,,
18,Fife,Care Home,Non-COVID-19,19,,,,,
18,Fife,Home / Non-institution,Non-COVID-19,36,,,,,
18,Fife,Hospital,Non-COVID-19,27,,,,,
18,Glasgow City,Care Home,COVID-19,36,,,,,
18,Glasgow City,Home / Non-institution,COVID-19,1,,,,,
18,Glasgow City,Hospital,COVID-19,30,,,,,
18,Glasgow City,Care Home,Non-COVID-19,31,,,,,
18,Glasgow City,Home / Non-institution,Non-COVID-19,61,,,,,
18,Glasgow City,Hospital,Non-COVID-19,25,,,,,
18,Highland,Care Home,COVID-19,1,,,,,
18,Highland,Hospital,COVID-19,1,,,,,
18,Highland,Care Home,Non-COVID-19,13,,,,,
18,Highland,Home / Non-institution,Non-COVID-19,17,,,,,
18,Highland,Hospital,Non-COVID-19,9,,,,,
18,Inverclyde,Care Home,COVID-19,3,,,,,
18,Inverclyde,Hospital,COVID-19,1,,,,,
18,Inverclyde,Care Home,Non-COVID-19,9,,,,,
18,Inverclyde,Home / Non-institution,Non-COVID-19,11,,,,,
18,Inverclyde,Hospital,Non-COVID-19,6,,,,,
18,Midlothian,Care Home,COVID-19,20,,,,,
18,Midlothian,Home / Non-institution,COVID-19,1,,,,,
18,Midlothian,Hospital,COVID-19,7,,,,,
18,Midlothian,Care Home,Non-COVID-19,3,,,,,
18,Midlothian,Home / Non-institution,Non-COVID-19,10,,,,,
18,Midlothian,Hospital,Non-COVID-19,6,,,,,
18,Moray,Hospital,COVID-19,1,,,,,
18,Moray,Care Home,Non-COVID-19,6,,,,,
18,Moray,Home / Non-institution,Non-COVID-19,8,,,,,
18,Moray,Hospital,Non-COVID-19,4,,,,,
18,Na h-Eileanan Siar,Care Home,Non-COVID-19,1,,,,,
18,Na h-Eileanan Siar,Home / Non-institution,Non-COVID-19,3,,,,,
18,Na h-Eileanan Siar,Hospital,Non-COVID-19,1,,,,,
18,North Ayrshire,Care Home,COVID-19,6,,,,,
18,North Ayrshire,Hospital,COVID-19,3,,,,,
18,North Ayrshire,Care Home,Non-COVID-19,10,,,,,
18,North Ayrshire,Home / Non-institution,Non-COVID-19,13,,,,,
18,North Ayrshire,Hospital,Non-COVID-19,6,,,,,
18,North Lanarkshire,Care Home,COVID-19,7,,,,,
18,North Lanarkshire,Hospital,COVID-19,20,,,,,
18,North Lanarkshire,Care Home,Non-COVID-19,16,,,,,
18,North Lanarkshire,Home / Non-institution,Non-COVID-19,32,,,,,
18,North Lanarkshire,Hospital,Non-COVID-19,31,,,,,
18,North Lanarkshire,Other institution,Non-COVID-19,1,,,,,
18,Orkney Islands,Home / Non-institution,Non-COVID-19,1,,,,,
18,Orkney Islands,Hospital,Non-COVID-19,1,,,,,
18,Perth and Kinross,Care Home,COVID-19,2,,,,,
18,Perth and Kinross,Hospital,COVID-19,4,,,,,
18,Perth and Kinross,Care Home,Non-COVID-19,8,,,,,
18,Perth and Kinross,Home / Non-institution,Non-COVID-19,13,,,,,
18,Perth and Kinross,Hospital,Non-COVID-19,8,,,,,
18,Perth and Kinross,Other institution,Non-COVID-19,1,,,,,
18,Renfrewshire,Care Home,COVID-19,10,,,,,
18,Renfrewshire,Home / Non-institution,COVID-19,1,,,,,
18,Renfrewshire,Hospital,COVID-19,14,,,,,
18,Renfrewshire,Care Home,Non-COVID-19,13,,,,,
18,Renfrewshire,Home / Non-institution,Non-COVID-19,13,,,,,
18,Renfrewshire,Hospital,Non-COVID-19,13,,,,,
18,Renfrewshire,Other institution,Non-COVID-19,1,,,,,
18,Scottish Borders,Hospital,COVID-19,5,,,,,
18,Scottish Borders,Care Home,Non-COVID-19,5,,,,,
18,Scottish Borders,Home / Non-institution,Non-COVID-19,12,,,,,
18,Scottish Borders,Hospital,Non-COVID-19,11,,,,,
18,Shetland Islands,Hospital,COVID-19,1,,,,,
18,Shetland Islands,Care Home,Non-COVID-19,1,,,,,
18,Shetland Islands,Hospital,Non-COVID-19,2,,,,,
18,South Ayrshire,Care Home,COVID-19,8,,,,,
18,South Ayrshire,Hospital,COVID-19,9,,,,,
18,South Ayrshire,Care Home,Non-COVID-19,8,,,,,
18,South Ayrshire,Home / Non-institution,Non-COVID-19,7,,,,,
18,South Ayrshire,Hospital,Non-COVID-19,7,,,,,
18,South Lanarkshire,Care Home,COVID-19,13,,,,,
18,South Lanarkshire,Home / Non-institution,COVID-19,1,,,,,
18,South Lanarkshire,Hospital,COVID-19,18,,,,,
18,South Lanarkshire,Care Home,Non-COVID-19,22,,,,,
18,South Lanarkshire,Home / Non-institution,Non-COVID-19,29,,,,,
18,South Lanarkshire,Hospital,Non-COVID-19,16,,,,,
18,Stirling,Care Home,COVID-19,4,,,,,
18,Stirling,Home / Non-institution,COVID-19,3,,,,,
18,Stirling,Care Home,Non-COVID-19,4,,,,,
18,Stirling,Home / Non-institution,Non-COVID-19,11,,,,,
18,Stirling,Hospital,Non-COVID-19,5,,,,,
18,West Dunbartonshire,Care Home,COVID-19,8,,,,,
18,West Dunbartonshire,Hospital,COVID-19,11,,,,,
18,West Dunbartonshire,Care Home,Non-COVID-19,4,,,,,
18,West Dunbartonshire,Home / Non-institution,Non-COVID-19,18,,,,,
18,West Dunbartonshire,Hospital,Non-COVID-19,2,,,,,
18,West Lothian,Care Home,COVID-19,7,,,,,
18,West Lothian,Hospital,COVID-19,5,,,,,
18,West Lothian,Care Home,Non-COVID-19,7,,,,,
18,West Lothian,Home / Non-institution,Non-COVID-19,18,,,,,
18,West Lothian,Hospital,Non-COVID-19,10,,,,,
19,Aberdeen City,Care Home,COVID-19,7,,,,,
19,Aberdeen City,Home / Non-institution,COVID-19,1,,,,,
19,Aberdeen City,Hospital,COVID-19,5,,,,,
19,Aberdeen City,Care Home,Non-COVID-19,7,,,,,
19,Aberdeen City,Home / Non-institution,Non-COVID-19,10,,,,,
19,Aberdeen City,Hospital,Non-COVID-19,10,,,,,
19,Aberdeenshire,Care Home,COVID-19,5,,,,,
19,Aberdeenshire,Home / Non-institution,COVID-19,2,,,,,
19,Aberdeenshire,Hospital,COVID-19,3,,,,,
19,Aberdeenshire,Care Home,Non-COVID-19,13,,,,,
19,Aberdeenshire,Home / Non-institution,Non-COVID-19,15,,,,,
19,Aberdeenshire,Hospital,Non-COVID-19,17,,,,,
19,Angus,Home / Non-institution,COVID-19,1,,,,,
19,Angus,Hospital,COVID-19,4,,,,,
19,Angus,Care Home,Non-COVID-19,7,,,,,
19,Angus,Home / Non-institution,Non-COVID-19,12,,,,,
19,Angus,Hospital,Non-COVID-19,6,,,,,
19,Argyll and Bute,Care Home,COVID-19,1,,,,,
19,Argyll and Bute,Hospital,COVID-19,1,,,,,
19,Argyll and Bute,Care Home,Non-COVID-19,3,,,,,
19,Argyll and Bute,Home / Non-institution,Non-COVID-19,12,,,,,
19,Argyll and Bute,Hospital,Non-COVID-19,5,,,,,
19,City of Edinburgh,Care Home,COVID-19,32,,,,,
19,City of Edinburgh,Home / Non-institution,COVID-19,1,,,,,
19,City of Edinburgh,Hospital,COVID-19,10,,,,,
19,City of Edinburgh,Care Home,Non-COVID-19,24,,,,,
19,City of Edinburgh,Home / Non-institution,Non-COVID-19,34,,,,,
19,City of Edinburgh,Hospital,Non-COVID-19,25,,,,,
19,Clackmannanshire,Care Home,COVID-19,8,,,,,
19,Clackmannanshire,Home / Non-institution,COVID-19,1,,,,,
19,Clackmannanshire,Hospital,COVID-19,1,,,,,
19,Clackmannanshire,Care Home,Non-COVID-19,4,,,,,
19,Clackmannanshire,Home / Non-institution,Non-COVID-19,4,,,,,
19,Clackmannanshire,Hospital,Non-COVID-19,1,,,,,
